rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
245	1	1	1	0.0802405781089491	-19.17161307183455	0.9994974874371858	10.228007944193996	C17H28O3S	[M - H]-	UCDCOJNNUVYFKJ	InChI=1S/C17H28O3S/c1-2-3-4-5-6-7-8-9-10-11-16-12-14-17(15-13-16)21(18,19)20/h12-15H,2-11H2,1H3,(H,18,19,20)	Undecylbenzenesulphonic acid	CCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)O	5.84429693	38222;12085571	NORMAN:(NS00063488);COCONUT:(CNP0003190);HMDB:(32549);PubChem class - food;PubChem:(38222 12085571);CHEBI:(141538);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	220479530	311.16888427734375	279.245	205_2211_205
246	1	1	1	0.07989572380083476	-516.1238948096146	0.9999999999999999	13.403737958355777	C40H53NO3	[M - H]-	RGKQTDDZAMTHRS	InChI=1S/C40H54NO3/c1-26-18-32-36(4)34-30(9-15-40(36)33(26)35(40,2)3)8-13-39(25-44)31(6-5-17-42)10-14-38(34,39)24-37(32)12-7-27(21-37)19-29(23-43)20-28-11-16-41-22-28/h8-9,11,13,15-16,18,22,27,29-31,33-34,42-44H,1,5-7,10,12,14,17,19-21,23-25H2,2-4H3/q+1	null	CC1(C2C13C=CC4C=CC5(C(CCC56C4C3(C(=CC2=C)C7(C6)CCC(C7)CC(CC8=C[CH+]N=C8)CO)C)CCCO)CO)C	0.0	""	COCONUT:(CNP0029891);SuperNatural:(SN00170011)	3145728	594.3953247070312	373.819	347_2211_347
247	1	1	1	0.07953852620143358	-59.717835668458264	0.9999999999999999	41.70535689521192	C34H64O6	[M - H]-	BHOBAXXVADYYDE	InChI=1S/C34H64O6/c1-4-7-10-13-15-16-17-19-22-25-28-34(37)40-31(29-38-32(35)26-23-20-12-9-6-3)30-39-33(36)27-24-21-18-14-11-8-5-2/h31H,4-30H2,1-3H3	null	CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCCCC	12.6999998	131777972;131779326	HMDB:(71165 72529);PubChem:(131777972 131779326);PubChem class - bio and metabolites	16777226	567.462890625	412.177	440_2211_440
248	1	3	3	0.07914149379310594	-28.331740463712602	0.9999999999999999	11.146977645120026	C18H28O3	[M - H]-	BNMYUQILBYIYOG	InChI=1S/C18H28O3/c1-2-3-11-14-17(19)15-12-9-7-5-4-6-8-10-13-16-18(20)21/h3,7,9,11-12,15H,2,4-6,8,10,13-14,16H2,1H3,(H,20,21)	9,11,15-Octadecatrienoic acid, 13-oxo-	CCC=CCC(=O)C=CC=CCCCCCCCC(=O)O	4.69999981	11426350;53691468;122164584;137349668	COCONUT:(CNP0385342);Natural Products:(UNPD62204 UNPD222099 UNPD207908);PubChem:(11426350 53691468 122164584 137349668);SuperNatural:(SN00327776);PubChem class - bio and metabolites;2304_LOTUS_DNP:(13-oxooctadeca-9 11 15-trienoic acid);KEGG Mine	8609890306	291.1966552734375	264.998	187_2211_187
249	1	2	2	0.07880033534098535	-262.25057169896087	0.9994974874371858	43.20369467860058	C35H64O5	[M + CH2O2 - H]-	GKIGUOPELJKEHG	InChI=1S/C35H64O5/c1-3-4-5-6-7-8-9-10-11-12-13-14-18-21-24-31(36)33-26-27-34(40-33)32(37)25-22-19-16-15-17-20-23-30-28-29(2)39-35(30)38/h28-29,31-34,36-37H,3-27H2,1-2H3	null	CCCCCCCCCCCCCCCCC(C1CCC(O1)C(CCCCCCCCC2=CC(OC2=O)C)O)O	11.8000002	56650550	COCONUT:(CNP0213503);PubChem:(56650550);PubMed;2304_LOTUS_DNP:(Acetogenins)	2097218	609.4733276367188	351.286	307_2211_307
250	1	4	5	0.07874233342947709	-91.73371263315822	0.5412060301507537	11.623037776925225	C28H44O2	[M + CH2O2 - H]-	ZXFOHODDTUTXQT	InChI=1S/C28H44O2/c1-17(2)18(3)7-8-19(4)22-9-10-23-26-24(12-14-28(22,23)6)27(5)13-11-21(29)15-20(27)16-25(26)30/h15,17,19,22-26,30H,3,7-14,16H2,1-2,4-6H3	null	CC(C)C(=C)CCC(C)C1CCC2C1(CCC3C2C(CC4=CC(=O)CCC34C)O)C	7.4000001	122390696	COCONUT:(CNP0166517);Natural Products:(UNPD166869);PubChem:(122390696);SuperNatural:(SN00241732);2304_LOTUS_DNP:(Ergostane steroids)	3178498	457.33209228515625	349.88	302_2211_302
251	1	1	1	0.07813334143685448	-28.007436221237857	0.9999999999999999	12.714552011951529	C18H32O3	[M - H]-	NPDSHTNEKLQQIJ	InChI=1S/C18H32O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h6,8,11,14,17,19H,2-5,7,9-10,12-13,15-16H2,1H3,(H,20,21)	dimorphecolate	CCCCCC=CC=CC(CCCCCCCC(=O)O)O	5.30000019	1927;5282944;5282945;5312829;5312830;6610222;15559032;16061038;16061059;25245815;35025190;40467936;40490650;51405081;57357244;71434126;90658775;102052894;122388205;124355518;134689020;134689021	HMDB:(4670 10223 62652);SuperNatural:(SN00011322 SN00028453 SN00257425 SN00011323 SN00361119 SN00005767 SN00280143);ZINC bio:(ZINC03871295 ZINC04655400 ZINC04655401 ZINC31155577);additional;MeSH:(1927 5282944 5282945);Plantcyc:(CPD-8204);PubMed;2304_LOTUS_DNP:(9(R)-hode);COCONUT:(CNP0146027 CNP0206712);Natural Products:(UNPD36936 UNPD154313 UNPD186121 UNPD214211);PubChem:(1927 5282944 5282945 5312829 5312830 6610222 15559032 16061038 16061059 25245815 35025190 40467936 40490650 51405081 57357244 71434126 90658775 102052894 122388205 124355518 134689020 134689021);CHEBI:(68946 77852 72651 78730 34496 133820 77895);PubChem class - bio and metabolites;KEGG:(C14767);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-13649 CPD-8204)	87746926	295.2276306152344	299.567	229_2211_229
252	2	1	1	0.0777796716183554	-564.1759656892098	0.012562814070351758	14.982949259859538	C23H40N4O5	[M - H2O - H]-	XDHQDLWTJXDFOP	InChI=1S/C23H40N4O5/c1-23(2,3)15-18(28)27-14-12-17(26-22(31)25-16-9-6-5-7-10-16)20(27)21(30)24-13-8-11-19(29)32-4/h16-17,20H,5-15H2,1-4H3,(H,24,30)(H2,25,26,31)	methyl 4-[[3-(cyclohexylcarbamoylamino)-1-(3,3-dimethylbutanoyl)pyrrolidine-2-carbonyl]amino]butanoate	CC(C)(C)CC(=O)N1CCC(C1C(=O)NCCCC(=O)OC)NC(=O)NC2CCCCC2	2.5999999	4204416;11865855	COCONUT:(CNP0032535);PubChem:(4204416 11865855);SuperNatural:(SN00004060);ZINC bio:(ZINC03839191)	3153922	433.2803039550781	276.071	199_2211_199
253	1	4	4	0.07740887348490526	-16.99641146697993	0.9999999999999999	17.639454124251152	C16H30O3	[M - H]-	RPQJFAIEPUKQHK	InChI=1S/C16H30O3/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(18)19/h1,3,17H,2,4-15H2,(H,18,19)	16-Hydroxyhexadec-9-enoic acid	C(CCCC=CCCCCCCO)CCCC(=O)O	4.5999999	3014965;5312762;5312763;138756163	NORMAN:(NS00051584);COCONUT:(CNP0277312);Natural Products:(UNPD41292 UNPD32775);PubChem:(3014965 5312762 5312763 138756163);SuperNatural:(SN00335541 SN00365820);YMDB Mine;CHEBI:(144048 137801);EcoCyc Mine;PubMed;2304_LOTUS_DNP:(16-Hydroxyhexadec-9-enoic acid);KEGG Mine	60132982882	269.2120361328125	248.207	168_2211_168
254	2	1	2	0.0772192688665539	-448.896133188853	0.05376884422110553	23.055641925342684	C15H20N4O5	[M + Cl]-	RBXIZMHEEDPHPZ	InChI=1S/C15H20N4O5/c20-14(9-3-1-2-4-10-15(21)18-22)17-16-11-12-7-5-6-8-13(12)19(23)24/h5-8,11,22H,1-4,9-10H2,(H,17,20)(H,18,21)	null	C1=CC=C(C(=C1)C=NNC(=O)CCCCCCC(=O)NO)[N+](=O)[O-]	1.5	73707351;139032416	PubChem:(73707351 139032416);CHEBI:(125252)	34	371.113037109375	99.391	59_2211_59
255	1	1	1	0.07701788527907608	-504.5940181015702	0.9999999999999999	56.72000748097165	C21H32N2O7	[M + Cl]-	WLSOWIWTQQOCLG	InChI=1S/C21H32N2O7/c1-13(2)29-17(26)7-20-9-22(15(5)24)11-21(19(20)28,8-18(27)30-14(3)4)12-23(10-20)16(6)25/h13-14H,7-12H2,1-6H3	Oprea1_243128	CC(C)OC(=O)CC12CN(CC(C1=O)(CN(C2)C(=O)C)CC(=O)OC(C)C)C(=O)C	-0.600000024	647941	COCONUT:(CNP0111067);PubChem:(647941);SuperNatural:(SN00048474);PubMed;ZINC bio:(ZINC00819933)	3153986	459.1910400390625	165.125	102_2211_102
256	3	1	3	0.075100973628544	-242.62499205687556	0.6050251256281407	22.926850921181796	C21H16N4O3	[M - H]-	XWHWBTQJSCDVMA	InChI=1S/C21H16N4O3/c1-28-17-11-9-15(10-12-17)22-21-18-7-2-3-8-19(18)23-20(24-21)14-5-4-6-16(13-14)25(26)27/h2-13H,1H3,(H,22,23,24)	N-(4-methoxyphenyl)-2-(3-nitrophenyl)quinazolin-4-amine	COC1=CC=C(C=C1)NC2=NC(=NC3=CC=CC=C32)C4=CC(=CC=C4)[N+](=O)[O-]	4.9000001	1420397	PubChem:(1420397);PubMed;CHEBI:(105999)	98	371.1131896972656	64.86	35_2211_35
257	1	1	1	0.07474415608399351	-807.6844545826251	0.9999999999999999	26.571397794845495	C37H56N4O5	[M - H]-	OJPVYEXVINJDBX	InChI=1S/C37H56N4O5/c1-5-7-12-35-29(23-42)18-30(46-35)15-13-26-14-16-34(44)36(17-26)45-24-33(39-6-2)31-19-28(21-41-31)37(27-10-8-9-11-27)32(22-38-4)40-20-25(3)43/h14,16-19,21,25,27,32-33,37-40,42-43H,5-13,15,20,22-24H2,1-4H3/p+1	null	CCCCC1=C(C=C(O1)CCC2=CC(=C(C=C2)O)OCC(C3=C[C+](C=N3)C(C4CCCC4)C(CNC)NCC(C)O)NCC)CO	0.0	""	COCONUT:(CNP0008844)	2097152	635.4163818359375	357.27	321_2211_321
258	1	3	3	0.07351202559276696	-46.94001272929098	0.9999999999999999	20.026733410311444	C20H36O3	[M + CH2O2 - H]-	FFYIZOYJCCKMDJ	InChI=1S/C20H36O3/c1-2-3-12-15-18-19(23-18)16-13-10-8-6-4-5-7-9-11-14-17-20(21)22/h4,6,18-19H,2-3,5,7-17H2,1H3,(H,21,22)	null	CCCCCC1C(O1)CCCCC=CCCCCCCC(=O)O	6.30000019	35028448;35028451;35028457;35028463;71684619	COCONUT:(CNP0346674);Training Set;PubChem:(35028448 35028451 35028457 35028463 71684619);additional	2637826	369.2642822265625	251.836	173_2211_173
259	1	4	4	0.07345208155331971	-96.88490563975574	0.9999999999999999	30.941580865552723	C28H44O3	[M + CH2O2 - H]-	HAYCNSZZJNDWHL	InChI=1S/C28H44O3/c1-16(2)17-10-14-28(25(30)31)15-11-18-19-7-9-22-26(3,4)23(29)12-13-27(22,5)21(19)8-6-20(18)24(17)28/h17-24,29H,1,6-15H2,2-5H3,(H,30,31)	null	CC(=C)C1CCC2(C1C3CCC4C(C3CC2)CCC5C4(CCC(C5(C)C)O)C)C(=O)O	6.49193716	""	COCONUT:(CNP0314502);Natural Products:(UNPD73462);SuperNatural:(SN00289608)	3178496	473.3266906738281	367.365	336_2211_336
260	3	1	3	0.07291746777875466	-118.60335291985908	0.9999999999999999	25.041643490724194	C28H48O3	[M + CH2O2 - H]-	URNVSZVQLKHKDE	InChI=1S/C28H48O3/c1-16(2)17(3)25(30)26(31)18(4)22-9-10-23-21-8-7-19-15-20(29)11-13-27(19,5)24(21)12-14-28(22,23)6/h16-19,21-26,30-31H,7-15H2,1-6H3	dehydro-deoxoteasterone	CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C)O)O	6.9000001	16061345;23724592;59444565	SuperNatural:(SN00370202);2212_Arabidopsis_LOTUS:(Arabidopsis_compound_443);Plantcyc:(CPD-717);PubMed;2304_LOTUS_DNP:(Cholestane steroids);COCONUT:(CNP0249664);KNApSAcK:(7274);Natural Products:(UNPD160688);PubChem:(16061345 23724592 59444565);CHEBI:(20710);PubChem class - bio and metabolites;KEGG:(C15800);Biocyc:(CPD-717)	20089202	477.3578796386719	343.72	290_2211_290
261	2	1	2	0.07196585789877309	-529.0723924497427	0.25678391959798996	6.919939308187808	C23H23ClN2O3S2	[M - H]-	XUUBMSFXUIFJBX	InChI=1S/C23H23ClN2O3S2/c1-26(31(28,29)22-5-3-2-4-6-22)21-13-9-19(10-14-21)23(27)25-15-16-30-17-18-7-11-20(24)12-8-18/h2-14H,15-17H2,1H3,(H,25,27)	Ambcb5732485	CN(C1=CC=C(C=C1)C(=O)NCCSCC2=CC=C(C=C2)Cl)S(=O)(=O)C3=CC=CC=C3	4.69999981	2262121	PubChem:(2262121);PubMed;CHEBI:(111221)	98	473.0761413574219	64.354	34_2211_34
262	1	3	3	0.06994783586327764	-60.197375007214454	0.9999999999999999	28.34957052178239	C20H34O6	[M - H4O2 - H]-	QVVXWHIDRKRPMO	InChI=1S/C20H34O6/c1-14(21)7-6-8-15(22)11-12-17-16(18(23)13-19(17)24)9-4-2-3-5-10-20(25)26/h11-12,14-17,19,21-22,24H,2-10,13H2,1H3,(H,25,26)	19-Hydroxy-PGE1	CC(CCCC(C=CC1C(CC(=O)C1CCCCCCC(=O)O)O)O)O	2.92289042	3246857;5283115;6438402;10133753;23786510;35021765;57369799;57370000;92287212;95065583;91746123;129729724	COCONUT:(CNP0237341);Natural Products:(UNPD140361);PubChem:(3246857 5283115 6438402 10133753 23786510 35021765 57369799 57370000 92287212 95065583 91746123 129729724);additional;MeSH:(6438402);Training Set;PubMed;KEGG Mine	8592605254	333.2070617675781	233.477	154_2211_154
263	3	1	5	0.06984243304015345	-618.442516777938	0.17185929648241208	11.224637256910828	C39H56N2O5	[M + Cl]-	UBHVXUICXHDGSG	InChI=1S/C39H56N2O5/c1-3-4-10-37-28(25-42)20-30(46-37)13-11-27-12-14-36(44)38(19-27)45-18-15-29-21-32-33(24-40-23-26(2)43)31-8-7-9-34(31)39(16-5-6-17-39)22-35(32)41-29/h12,14,19-21,26,31,33-34,40-44H,3-11,13,15-18,22-25H2,1-2H3	null	CCCCC1=C(C=C(O1)CCC2=CC(=C(C=C2)O)OCCC3=CC4=C(N3)CC5(CCCC5)C6CCCC6C4CNCC(C)O)CO	9.05328083	""	COCONUT:(CNP0417108)	2097152	667.3883056640625	423.512	458_2211_458
264	1	1	1	0.06981139797131189	-205.3749765350271	0.9999999999999999	29.67212019147071	C28H54O4	[M + CH2O2 - H]-	WHTKRYWWSTYDNH	InChI=1S/C28H54O4/c29-27(30)25-23-21-19-17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18-20-22-24-26-28(31)32/h1-26H2,(H,29,30)(H,31,32)	Octacosanedioic acid	C(CCCCCCCCCCCCCC(=O)O)CCCCCCCCCCCCC(=O)O	10.248745	5320251	COCONUT:(CNP0281614);Natural Products:(UNPD116255);PubChem:(5320251)	2129922	499.3998107910156	397.732	408_2211_408
265	1	1	1	0.06952979081893024	-234.13066589810816	0.9271356783919598	8.313092238219818	C18H24O5S	[M - H4O2 - H]-	QZIGLSSUDXBTLJ	InChI=1S/C18H24O5S/c1-18-9-8-14-13-5-3-12(23-24(20,21)22)10-11(13)2-4-15(14)16(18)6-7-17(18)19/h3,5,10,14-17,19H,2,4,6-9H2,1H3,(H,20,21,22)	Spectrum_001233	CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OS(=O)(=O)O	3.40518117	1654;1655;66416;5387930;6398673;11530890;16758132;25033031;25033106;24870755;40469441;54254881;57368369;57368370;53477783;67805175;71434364;90472192;124303444;126968932;139024137;138114518	COCONUT:(CNP0085741 CNP0340367);HMDB:(4448);PubChem:(1654 1655 66416 5387930 6398673 11530890 16758132 25033031 25033106 24870755 40469441 54254881 57368369 57368370 53477783 67805175 71434364 90472192 124303444 126968932 139024137 138114518);SuperNatural:(SN00006188 SN00006187 SN00213515 SN00006190 SN00006189);CHEBI:(136582 4866);ZINC bio:(ZINC03977829 ZINC03977830 ZINC03977831 ZINC03977832 ZINC04097545);PubChem class - bio and metabolites;MeSH:(66416);KEGG:(C08357);PubChem class - safety and toxic;PubMed	87040366	315.1061706542969	79.296	43_2211_43
266	1	1	1	0.06887924979747333	-26.423712245018283	0.9999999999999999	34.657528733404654	C22H42O3	[M - H]-	GLJSCOCOXZOMDN	InChI=1S/C22H42O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-21(23)20-22(24)25/h2-20H2,1H3,(H,24,25)	3-oxobehenic acid	CCCCCCCCCCCCCCCCCCCC(=O)CC(=O)O	9.10000038	5312930;23194665	PubChem:(5312930 23194665);YMDB Mine;CHEBI:(52351)	34359738402	353.3059387207031	395.013	395_2211_395
267	1	1	1	0.06875810893026452	-19.42163252129436	0.9979899497487436	4.748229508500906	C17H28O3S	[M - H]-	UCDCOJNNUVYFKJ	InChI=1S/C17H28O3S/c1-2-3-4-5-6-7-8-9-10-11-16-12-14-17(15-13-16)21(18,19)20/h12-15H,2-11H2,1H3,(H,18,19,20)	Undecylbenzenesulphonic acid	CCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)O	5.84429693	38222;12085571	NORMAN:(NS00063488);COCONUT:(CNP0003190);HMDB:(32549);PubChem class - food;PubChem:(38222 12085571);CHEBI:(141538);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	220479530	311.16888427734375	505.394	524_2211_524
268	1	2	2	0.06779636443172374	-41.83489002965136	0.9999999999999999	15.69045641046583	C23H44O2	[M + CH2O2 - H]-	SHSZEHRDEQXEAR	InChI=1S/C23H44O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23(24)25/h12-13H,2-11,14-22H2,1H3,(H,24,25)	(E)-tricos-11-enoic acid	CCCCCCCCCCCC=CCCCCCCCCCC(=O)O	8.90286827	21965021;73856880	PubChem:(21965021 73856880);2304_LOTUS_DNP:(tricos-11-enoic acid)	2	397.33197021484375	383.606	377_2211_377
269	4	1	2	0.06717316993503057	-321.84067568985233	0.048241206030150766	5.475215076775209	C25H38N4O5S	[M + Cl]-	FFYMBAHMSYIJOC	InChI=1S/C25H38N4O5S/c1-4-18(3)22(27-35(33,34)21-7-5-17(2)6-8-21)25(32)29-15-11-20(12-16-29)24(31)28-13-9-19(10-14-28)23(26)30/h5-8,18-20,22,27H,4,9-16H2,1-3H3,(H2,26,30)	1-[1-[3-methyl-2-[(4-methylphenyl)sulfonylamino]pentanoyl]piperidine-4-carbonyl]piperidine-4-carboxamide	CCC(C)C(C(=O)N1CCC(CC1)C(=O)N2CCC(CC2)C(=O)N)NS(=O)(=O)C3=CC=C(C=C3)C	1.79999995	3752694;16400039;25560791;40872404	COCONUT:(CNP0349594);PubChem:(3752694 16400039 25560791 40872404);SuperNatural:(SN00087615 SN00082507);ZINC bio:(ZINC08918031 ZINC12863076);additional;PubMed	3678274	541.2258911132812	364.079	333_2211_333
270	1	1	1	0.06618237684364232	-228.7026559136414	0.9989949748743717	14.277308431061295	C10H10N2O4	[M + Cl]-	LTMQQEMGRMBUSL	InChI=1S/C10H10N2O4/c1-14-8-6-4-3-5-7(8)12-10(13)16-9(11-12)15-2/h3-6H,1-2H3	Metoxadiazone	COC1=CC=CC=C1N2C(=O)OC(=N2)OC	1.89999998	43365	PubChem:(43365);CHEBI:(81164);MeSH:(43365);KEGG:(C17532);PubChem class - safety and toxic;PubMed	67109222	257.033935546875	81.864	44_2211_44
271	1	2	2	0.06577725573081764	-797.7368115212281	0.9999999999999999	43.27289681328239	C36H54N4O5	[M - H]-	IRELRHBHMLYDIR	InChI=1S/C36H54N4O5/c1-24(41)44-32-22-28(42)12-17-36(23-40-34(37)38-3,35(2)14-4-5-15-35)16-11-26-7-6-8-27-21-29(13-18-39-27)45-33-20-25(19-30(26)32)9-10-31(33)43/h9-10,20,26-30,32,39,42-43H,4-8,12-15,17-19,21-23H2,1-3H3,(H3,37,38,40)	null	CC(=O)OC1CC(CCC(C#CC2C1CC3=CC(=C(C=C3)O)OC4CCNC(C4)CCC2)(CNC(=NC)N)C5(CCCC5)C)O	5.83554554	""	COCONUT:(CNP0032388 CNP0088091)	2097152	621.4004516601562	354.203	316_2211_316
272	1	3	3	0.06541842993776933	-92.51474968924312	0.9999999999999999	33.481961264122766	C28H48O4	[M - H2O - H]-	SBSXXCCMIWEPEE	InChI=1S/C28H48O4/c1-15(2)16(3)25(31)26(32)17(4)20-7-8-21-19-14-24(30)23-13-18(29)9-11-28(23,6)22(19)10-12-27(20,21)5/h15-23,25-26,29,31-32H,7-14H2,1-6H3	Teasterone	CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2CC(=O)C4C3(CCC(C4)O)C)C)O)O	5.69999981	10551459;10551460;10599604;10837451;13475115;13475116;13475117;13475120;13475125;13475126;13475127;11113121;21770586;21770611;23724583;23724585;44201246;59444564;59444579;72720594;139197763	HMDB:(34423);SuperNatural:(SN00336603 SN00264808 SN00276963 SN00400440);2212_Arabidopsis_LOTUS:(Arabidopsis_compound_164);Plantcyc:(CPD-716 CPD-719);PubMed;2304_LOTUS_DNP:(teasterone);COCONUT:(CNP0204072);KNApSAcK:(185);Natural Products:(UNPD26772 UNPD41123 UNPD62319 UNPD178668 UNPD113792 UNPD161705);PubChem:(10551459 10551460 10599604 10837451 13475115 13475116 13475117 13475120 13475125 13475126 13475127 11113121 21770586 21770611 23724583 23724585 44201246 59444564 59444579 72720594 139197763);CHEBI:(27173 26863);PubChem class - bio and metabolites;KEGG:(C15791 C15793);Biocyc:(CPD-719 CPD-716)	20089210	429.3368225097656	392.782	393_2211_393
273	3	1	4	0.06481907201336509	-126.07809272498929	0.9999999999999999	25.243781200724353	C28H44O3	[M + CH2O2 - H]-	JHIWIFRQJXLNEU	InChI=1S/C28H44O3/c1-17(2)7-6-8-18(3)20-11-12-21-19-9-10-23-25(26(30)31)24(29)14-16-28(23,5)22(19)13-15-27(20,21)4/h7,18,20-21,23-25,29H,6,8-16H2,1-5H3,(H,30,31)	4-carboxyzymosterol	CC(CCC=C(C)C)C1CCC2C1(CCC3=C2CCC4C3(CCC(C4C(=O)O)O)C)C	7.30000019	656460;22298944;22833563;42608397;57339237;56927974;59192636;90659076	COCONUT:(CNP0001431 CNP0273487);HMDB:(62385);PubChem:(656460 22298944 22833563 42608397 57339237 56927974 59192636 90659076);SuperNatural:(SN00215491);YMDB Mine;CHEBI:(64967 63844);PubChem class - bio and metabolites;Plantcyc:(CPD-4702);Biocyc:(CPD-4702)	34379794474	473.3269958496094	338.29	282_2211_282
274	1	1	1	0.06462706902254842	-121.58522930897185	0.9999999999999999	46.810337211250655	C19H34O5	[M - H]-	HUKMTJUWLLAIHW	InChI=1S/C19H34O5/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16(18(21)22)17(15-20)19(23)24/h20H,2-15H2,1H3,(H,21,22)(H,23,24)	null	CCCCCCCCCCCCCCC(=C(CO)C(=O)O)C(=O)O	6.0	9974675	COCONUT:(CNP0320933);Natural Products:(UNPD82046);PubChem:(9974675);SuperNatural:(SN00297934)	3178498	341.2329406738281	298.578	225_2211_225
275	1	4	4	0.06460063882661958	-79.92667028284579	0.9999999999999999	15.523081292798109	C16H24O2	[M + CH2O2 - H]-	MVJIHQYVWHKKIO	InChI=1S/C16H24O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h4-5,7-8,10-11,13-14H,2-3,6,9,12,15H2,1H3,(H,17,18)	null	CCCC=CCC=CCC=CCC=CCC(=O)O	4.56728172	""	COCONUT:(CNP0262257);Natural Products:(UNPD199055 UNPD104850 UNPD213982);SuperNatural:(SN00387645)	3178496	293.17584228515625	228.684	149_2211_149
276	1	2	2	0.06447241853043867	-139.9421163611088	0.9999999999999999	7.1168866029600935	C27H48O5	[M - H4O2 - H]-	NHPWQASMMFUHIZ	InChI=1S/C27H48O5/c1-15(6-9-22(30)25(2,3)32)18-7-8-19-24-20(14-23(31)27(18,19)5)26(4)11-10-17(28)12-16(26)13-21(24)29/h15-24,28-32H,6-14H2,1-5H3	Cholestane-3,7,12,24,25-pentol	CC(CCC(C(C)(C)O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	3.79999995	5284213;6453659;13887007;13887009;20841834;21252253;57351177	COCONUT:(CNP0246409);HMDB:(556 2208);Natural Products:(UNPD162909 UNPD78412);PubChem:(5284213 6453659 13887007 13887009 20841834 21252253 57351177);SuperNatural:(SN00259922 SN00398378);PubChem class - bio and metabolites;MeSH:(6453659 57351177);PubMed	19955790	415.32177734375	390.734	391_2211_391
277	1	4	5	0.06446199495762948	-158.06040215761317	0.011557788944723618	56.3079475988992	C18H16O6	[M + CH2O2 - H]-	MFUQOJVVEIIGHY	InChI=1S/C18H16O6/c1-21-10-4-5-11-13(19)8-16(24-15(11)6-10)12-7-17(22-2)18(23-3)9-14(12)20/h4-9,20H,1-3H3	Diplotrin C	COC1=CC2=C(C=C1)C(=O)C=C(O2)C3=CC(=C(C=C3O)OC)OC	2.70000005	54672085	COCONUT:(CNP0260720);Natural Products:(UNPD203176);PubChem:(54672085);CHEBI:(69449);MeSH:(54672085);PubMed;2304_LOTUS_DNP:(diplotrin C)	2130022	373.0926513671875	82.475	48_2211_48
278	1	1	1	0.063580740717689	-46.24054101113401	0.9366834170854274	42.87507858488675	C30H55N5O5	[M + CH2O2 - H]-	MEJHOHNWGFEFFZ	InChI=1S/C30H55N5O5/c1-11-20(10)25-30(40)34-23(14-18(6)7)28(38)32-21(12-16(2)3)26(36)31-22(13-17(4)5)27(37)33-24(15-19(8)9)29(39)35-25/h16-25H,11-15H2,1-10H3,(H,31,36)(H,32,38)(H,33,37)(H,34,40)(H,35,39)	null	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC(C)C)CC(C)C)CC(C)C)CC(C)C	5.30000019	102342363	COCONUT:(CNP0257139);Natural Products:(UNPD225147);PubChem:(102342363);2304_LOTUS_DNP	2129922	610.4183349609375	271.862	194_2211_194
279	1	1	1	0.06351637066088035	-330.91669694546204	0.9859296482412062	15.3560493732245	C23H19NO3	[M - H]-	IAFUMTKQRCBWLV	InChI=1S/C23H19NO3/c1-15-7-9-16(10-8-15)24-17-11-12-19-22(13-17)27-14-20(23(19)25)18-5-3-4-6-21(18)26-2/h3-14,24H,1-2H3	3-(2-methoxyphenyl)-7-(4-methylanilino)chromen-4-one	CC1=CC=C(C=C1)NC2=CC3=C(C=C2)C(=O)C(=CO3)C4=CC=CC=C4OC	5.0999999	7214814	COCONUT:(CNP0039483);PubChem:(7214814);SuperNatural:(SN00147134);ZINC bio:(ZINC04372133)	3153922	356.1294250488281	336.492	279_2211_279
