feature_id	feature_mz	feature_rt	feature_spectrum_entropy	feature_pred_tax_cla_01kin_val	feature_pred_tax_cla_01kin_score	feature_pred_tax_cla_02sup_val	feature_pred_tax_cla_02sup_score	feature_pred_tax_cla_03cla_val	feature_pred_tax_cla_03cla_score	feature_pred_tax_cla_04dirpar_val	feature_pred_tax_cla_04dirpar_score	feature_pred_tax_npc_01pat_val	feature_pred_tax_npc_01pat_score	feature_pred_tax_npc_02sup_val	feature_pred_tax_npc_02sup_score	feature_pred_tax_npc_03cla_val	feature_pred_tax_npc_03cla_score	component_id	candidate_spectrum_entropy	candidate_structure_molecular_formula	candidate_count_sirius_peaks_explained	candidate_score_sirius_intensity	candidate_score_sirius_isotope	candidate_score_sirius_sirius	candidate_score_sirius_tree	candidate_score_sirius_zodiac	candidate_score_sirius_confidence	candidate_score_sirius_csi	candidate_library	candidate_count_similarity_peaks_matched	candidate_score_similarity	candidate_structure_exact_mass	candidate_structure_xlogp	candidate_structure_inchikey_no_stereo	candidate_structure_smiles_no_stereo	candidate_structure_tax_cla_chemontid	candidate_structure_tax_cla_01kin	candidate_structure_tax_cla_02sup	candidate_structure_tax_cla_03cla	candidate_structure_tax_cla_04dirpar	candidate_structure_tax_npc_01pat	candidate_structure_tax_npc_02sup	candidate_structure_tax_npc_03cla	candidate_structure_organism_occurrence_closest	candidate_structure_organism_occurrence_reference	candidate_structure_error_mz	candidate_structure_error_rt	rank_initial	rank_final	score_initial	score_biological	score_chemical	score_final
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	4.3412	ZFJJTGYIYCRRJM	CC(C)=CC1CC(C)(OC2OC(CO)C(O)C(O)C2O)C2CCC3(C)C2C(CC2C4(C)CCC(O)C(C)(C)C4CCC23C)O1	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	Magnoliopsida		0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	4.1008	AVXFIVJSCUOFNT	C=C(CCC=C(C)C)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	Magnoliopsida	10.1021/ACS.JNATPROD.5B00027 $ 10.5012/BKCS.2010.31.5.1381 $ 10.1016/J.JPBA.2014.12.030	0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	3.7906	XXLKHIOYFWRVBV	CC(C)C1CC(O)C2C1(C)CCC1(C)C3C(=CCC21C)C1(C)CCC(OC2OC(CO)C(O)C(O)C2O)C(C)(C)C1CC3O	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Fernane and Arborinane triterpenoids	Magnoliopsida	10.1248/CPB.51.654	0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	4.836	GSLZTOKNJMDUMN	COC1OC(C(O)C(C)(O)CO)CC1C1CCC23CC12CCC1C2(C)CCC(OC(=O)CC(C)C)C(C)(C)C2CC(O)C13C	0002380	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Limonoids	Terpenoids	Triterpenoids	Cycloapotirucallane triterpenoids	Magnoliopsida	10.1016/J.TET.2005.08.044	0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	5.0021	YJNPSNMGLGRPCA	COC1OC(C(O)C(C)(O)CO)CC1C1CC=C2C1(C)CCC1C3(C)CCC(OC(=O)CC(C)C)C(C)(C)C3CC(O)C21C	0002380	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Limonoids	Terpenoids	Triterpenoids	Apotirucallane triterpenoids	Magnoliopsida		0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	4.1008	POYBZOIHJHDZFP	CC(C)=CC(O)CC(C)C1CCC2(C)C3C(OC4OC(CO)C(O)C(O)C4O)C=C4C(CCC(O)C4(C)C)C3(C)CCC12C	0001686	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cucurbitacins	Terpenoids	Triterpenoids	Cucurbitane triterpenoids	Magnoliopsida	10.1002/HLCA.200890097	0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	5.4699	LYJUZZNOXNVGPX	C=C(CCC(C)(O)C1CCC2(C)C1C(OC1OC(CO)C(O)C1O)CC1C(C)(CCC(=O)O)C(C(=C)C)CCC12C)C(C)C	0001552	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Sesterterpenoids	Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	Magnoliopsida	10.1016/0031-9422(90)85286-O $ 10.1016/S0031-9422(00)80715-3 $ 10.1016/S0031-9422(00)80445-8 $ 10.1039/P19820001399	0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	5.4699	UQAZIPIFDVMYDE	C=C(CCC(C)(O)C1CCC2(C)C1C(OC1OCC(O)C(O)C1O)CC1C(C)(CCC(=O)O)C(C(=C)C)CCC12C)C(C)C	0001552	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Sesterterpenoids	Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	Magnoliopsida	10.1016/0031-9422(90)85286-O $ 10.1016/S0031-9422(00)80715-3 $ 10.1016/S0031-9422(00)80445-8 $ 10.1039/P19820001399	0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	4.1024	UVSSFHYPMSFZEK	CC(=CCCC(C)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C)CO	0001687	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cucurbitacin glycosides	Terpenoids	Triterpenoids	Cucurbitane triterpenoids	Magnoliopsida		0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	3.9347	SEBPBWRHNOATKL	CC1OC(OC2C(O)C3(C)CCC4(C)C(=CCC5C6(C)CCC(O)C(C)(CO)C6CCC54C)C3CC2(C)C)C(O)C(O)C1O	0002358	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpene saponins	Terpenoids	Triterpenoids	Oleanane triterpenoids	Magnoliopsida		0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	3.9363	KZPIHMMHMRBNHP	CC1(C)CCC2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1	0002358	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpene saponins	Terpenoids	Triterpenoids	Oleanane triterpenoids	Magnoliopsida	10.1039/P19870000629 $ 10.1007/BF00579665	0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	3.9363	SOMDRJIVEKIXDG	CC1(C)CC(O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1	0002358	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpene saponins	Terpenoids	Triterpenoids	Oleanane triterpenoids	Magnoliopsida		0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	3.9363	BDZLOOXOTLDZJX	CC1(C)CC(OC2OC(CO)C(O)C(O)C2O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1	0002358	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpene saponins	Terpenoids	Triterpenoids	Oleanane triterpenoids	Magnoliopsida	10.1016/S0031-9422(96)00655-3	0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	3.9363	YTOCWWQIMKHRPX	CC1(C)CC(O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(COC6OC(CO)C(O)C(O)C6O)C5CCC43C)C2C1	0002358	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpene saponins	Terpenoids	Triterpenoids	Oleanane triterpenoids	Magnoliopsida	10.1016/0031-9422(88)80310-8	0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	5.3123	GQEBOLZPLNFXEZ	C=C(C)C1CCC2(C)C(CC(OC3OCC(O)C(O)C3O)C3C(C(C)(O)CCC=C(C)C)CCC32C)C1(C)CCC(=O)OC	0001552	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Sesterterpenoids	Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	Magnoliopsida		0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	5.3038	DGPZTBNIDHPHCX	CC(CCCC(C)C1CCC2(C)C3=CCC4C(C)(C)C(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC12C)C(=O)O						Terpenoids	Triterpenoids	Lanostane, Tirucallane and Euphane triterpenoids	Magnoliopsida		0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	3.9363	AFOBCPBODXGNAN	CC1(CO)CCC2(C)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1	0002358	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpene saponins	Terpenoids	Triterpenoids	Oleanane triterpenoids	Magnoliopsida		0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	4.4869	RASSATLLZQOGNS	CC(C)(O)CCCC(COC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1CCC1C3=C(CCC12C)C(C)(C)C1CCC3O1	0001755	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpene glycosides	Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	Magnoliopsida		0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	3.9379	GZAWAGSYTYSOCB	CC1(C)CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1	0002358	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpene saponins	Terpenoids	Triterpenoids	Oleanane triterpenoids	Magnoliopsida		0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	3.9347	VMKCFFURLDMZIG	CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)C(O)C(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1	0002358	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpene saponins	Terpenoids	Triterpenoids	Oleanane triterpenoids	Magnoliopsida		0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	3.9363	VHADUAVTQFILRV	CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1O	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Oleanane triterpenoids	Magnoliopsida	10.1515/ZNB-2008-0115	0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	3.7906	DVCPMPFCMZEZDA	C=C(CCC(C)C1C(O)CC2(C)C3C(O)C(O)C4C(C)(C)C(OC5OCC(O)C(O)C5O)CCC45CC35CCC12C)C(C)C	0001687	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cucurbitacin glycosides	Terpenoids	Triterpenoids	Cycloartane triterpenoids	Magnoliopsida		0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	4.1008	YMMNRYLXTXERPB	C=C(C)C(O)CC=C(C)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C	0001553 $ 0002358	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids $ Triterpene saponins	Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	Magnoliopsida	10.1016/J.BMCL.2015.09.039	0.000519492187549986		1	1	0	0.4	1	0.366366366366366
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	4.2448	ZGKUXNGFFPLSER	CCC(CC(O)C(C)C1CCC2C3=CC(=O)C4C(C)C(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC21C)C(C)C	0002031	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Stigmastanes and derivatives	Terpenoids	Steroids	Stigmastane steroids	Magnoliopsida		0.000519492187549986		1	2	0	0.4	0.75	0.324824824824825
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	5.082	HNSOBKBOFOVHBX	CC1CCC2C(CCC2(C)OC2OC(C)C(O)C(O)C2O)C(C)(C)C1=CCC1C(C)(O)CCC2OC(C)(C)C(=O)CCC21C	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Ursane and Taraxastane triterpenoids	Eukaryota	10.1021/NP0003950	0.000519492187549986		1	3	0	0.1	1	0.216216216216216
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	5.7822	VOAJMYUEWCGJID	CC(CCC(O)C(C)(C)O)C1CCC2(C)C3=C(CCC12C)C1(C)CC(OC(=O)CC(C)(O)CC(=O)O)C(O)C(C)(C)C1CC3	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Lanostane, Tirucallane and Euphane triterpenoids	Eukaryota	10.1248/CPB.37.3247 $ 10.1248/CPB.41.1738	0.000519492187549986		1	3	0	0.1	1	0.216216216216216
412	619.4210205078125	6.659083333333333	2.04984284299064	Organic compounds	0.261206738221473	Lipids and lipid-like molecules	0.261206738221473	Prenol lipids	0.261206738221473	Triterpene saponins	0.261206738221473	Terpenoids	0.261206738221473	Triterpenoids	0.261206738221473	Dammarane and Protostane triterpenoids	0.261206738221473	1		C36H60O8									[1M-(H)1]1-			620.42882	5.7822	ADKIGSTVAZLUTH	CC(CCC(O)C(C)(C)O)C1CCC2(C)C3=C(CC(O)C12C)C1(C)CCC(OC(=O)CC(C)(O)CC(=O)O)C(C)(C)C1CC3	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Lanostane, Tirucallane and Euphane triterpenoids	Eukaryota		0.000519492187549986		1	3	0	0.1	1	0.216216216216216
413	687.505126953125	6.6749833333333335	2.04129915778807			Lipids and lipid-like molecules	0.9956477284431458	Fatty Acyls	0.9882158041000366	Fatty acid esters	0.9880439639091492	Fatty acids	0.6473007202148438	Glycerolipids	0.45388323068618774	Fatty acid estolides	0.32577577233314514	163		C38H72O10	5	0.6580868601297225	0.0	19.925765128699215	19.925765128699215	0.991959798994975	0.1621395261272501	-301.2719396078709	SIRIUS			723.5264	10.8	FIJGNIAJTZSERN	CCCCCCCCCCCCCCCC(=O)OC(COC1C(C(C(C(O1)CO)O)O)O)COC(=O)CCCCCCCCCCCC											-36.021274626423		1	1	0.0331926033769218	0	0	0.0110642011256406
414	846.4669189453125	6.696083333333333	2.57435355467903	Organic compounds	0	Organic acids and derivatives	0	Peptidomimetics	0	Cyclic depsipeptides	0	dummy	0	dummy	0	dummy	0	164		C46H65N5O10									[1M-(H)1]1-			847.47314	3.7419	UBZNAKXZNUCQQB	CCCCCCC=CCC(=O)NC(Cc1ccc(O)cc1)C(O)CC(=O)NC(C(=O)NC1C=CC(=O)NC(C(C)C)C(=O)N(C)C(Cc2ccc(O)cc2)C(=O)OC1)C(C)C	0001994	Organic compounds	Organic acids and derivatives	Peptidomimetics	Cyclic depsipeptides						-0.00105894531247941		1	1	0	0	1	0.166166166166166
415	284.8413391113281	6.716966666666666	2.27388212390579	Organic compounds	0.0600240096038415	Organohalogen compounds	0.0600240096038415	Vinyl halides	0.0600240096038415	Vinylogous halides	0.0600240096038415	Fatty acids	0.0600240096038415	Fatty esters	0.0600240096038415	Wax monoesters	0.0600240096038415																																				
416	256.8462219238281	6.716966666666666	2.36721909516193	Organic compounds	0.120048019207683	Organohalogen compounds	0.120048019207683	Vinyl halides	0.120048019207683	Vinylogous halides	0.120048019207683	Fatty acids	0.120048019207683	Fatty esters	0.120048019207683	Wax monoesters	0.120048019207683	29		C5H6BrIO2									[1M-(H)1]1- + (CH2O2)1			303.85959	2.2208	WDKCFVGMUBVANW	CCOC(=O)C(Br)=CI	0003888	Organic compounds	Organohalogen compounds	Vinyl halides	Vinylogous halides	Fatty acids	Fatty esters	Wax monoesters	Archaeplastida		0.000608076171886296		1	1	0	0.2	1	0.266266266266266
417	116.92727661132812	6.7242	2.39344189119888	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0																																				
418	561.2882690429688	6.7358	0.783529399637768			Lipids and lipid-like molecules	0.9963921904563904	Steroids and steroid derivatives	0.9837185740470886	Bile acids, alcohols and derivatives	0.5975868105888367	Terpenoids	0.954674482345581	Steroids	0.9283075928688049	Ergostane steroids	0.8317275643348694	31		C31H46O7S	11	0.15593868209625125	5.976222013168735	33.072005200812264	27.095783187643526	0.9999999999999999	0.2560247816339216	-452.08210624732527	SIRIUS			562.29642	5.3838	UXUYFZSKUWTHRX	CC1(C)CCC(C2(C)OC(=O)C34CC=C5C(=CCC6C5(C)CCC(O)C6(C)C)C3(C)CCC24CS(=O)(=O)O)O1	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Lanostane, Tirucallane and Euphane triterpenoids	Eukaryota		-0.000879316942267439		1	1	0.0221198757079963	0.1	0.75	0.18204796657734
418	561.2882690429688	6.7358	0.783529399637768			Lipids and lipid-like molecules	0.9963921904563904	Steroids and steroid derivatives	0.9837185740470886	Bile acids, alcohols and derivatives	0.5975868105888367	Terpenoids	0.954674482345581	Steroids	0.9283075928688049	Ergostane steroids	0.8317275643348694	31		C31H46O7S	11	0.15593868209625125	5.976222013168735	33.072005200812264	27.095783187643526	0.9999999999999999		-517.3321808552614	SIRIUS			562.29642	7.01	WXHXYFQDYWLRMT	CC(=CCc1cc(O)ccc1O)C(O)CCC(=COS(=O)(=O)O)CCC1C(C)=CCC2C(C)(C)CCCC12C	0001552	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Sesterterpenoids	Terpenoids	Diterpenoids	Labdane diterpenoids	Eukaryota	10.1021/NP000060I	-0.000879316942267439		2	2	0.0193299399690695	0.1	0.75	0.181117987997698
419	524.3592529296875	6.7358	0.630833121066997	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0																																				
