feature_id	feature_mz	feature_rt	feature_spectrum_entropy	feature_pred_tax_cla_01kin_val	feature_pred_tax_cla_01kin_score	feature_pred_tax_cla_02sup_val	feature_pred_tax_cla_02sup_score	feature_pred_tax_cla_03cla_val	feature_pred_tax_cla_03cla_score	feature_pred_tax_cla_04dirpar_val	feature_pred_tax_cla_04dirpar_score	feature_pred_tax_npc_01pat_val	feature_pred_tax_npc_01pat_score	feature_pred_tax_npc_02sup_val	feature_pred_tax_npc_02sup_score	feature_pred_tax_npc_03cla_val	feature_pred_tax_npc_03cla_score	component_id	candidate_spectrum_entropy	candidate_structure_molecular_formula	candidate_count_sirius_peaks_explained	candidate_score_sirius_intensity	candidate_score_sirius_isotope	candidate_score_sirius_sirius	candidate_score_sirius_tree	candidate_score_sirius_zodiac	candidate_score_sirius_confidence	candidate_score_sirius_csi	candidate_library	candidate_count_similarity_peaks_matched	candidate_score_similarity	candidate_structure_exact_mass	candidate_structure_xlogp	candidate_structure_inchikey_no_stereo	candidate_structure_smiles_no_stereo	candidate_structure_tax_cla_chemontid	candidate_structure_tax_cla_01kin	candidate_structure_tax_cla_02sup	candidate_structure_tax_cla_03cla	candidate_structure_tax_cla_04dirpar	candidate_structure_tax_npc_01pat	candidate_structure_tax_npc_02sup	candidate_structure_tax_npc_03cla	candidate_structure_organism_occurrence_closest	candidate_structure_organism_occurrence_reference	candidate_structure_error_mz	candidate_structure_error_rt	rank_initial	rank_final	score_initial	score_biological	score_chemical	score_final
414	655.4422607421875	5.835916666666666	1.35753237247983	Organic compounds	0	Lipids and lipid-like molecules	0	Fatty Acyls	0	Hydroxy fatty acids	0	Fatty acids	0	Fatty amides	0	N-acyl amines	0	40		C34H60N4O7									[1M+(F)1]1-			636.4462	4.1527	CPWAXEFFSZJIAV	CC(C)CCCC=CC(=O)NCCCCCNC(=O)CC(O)(CC(=O)NCCCCCNC(=O)C=CCCCC(C)C)C(=O)O	0000341	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Hydroxy fatty acids	Fatty acids	Fatty amides	N-acyl amines			0.00288925781251237		1	1	0	0	1	0.166166166166166
415	1077.7598876953125	5.835916666666666	1.16368493100492	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0																																				
416	623.4159545898438	5.8602333333333325	0.883624367911572			Lipids and lipid-like molecules	0.9979856014251709	Steroids and steroid derivatives	0.9549213647842407	Cucurbitacin glycosides	0.715284526348114	Terpenoids	0.9243037104606628	Triterpenoids	0.9481772780418396	Cycloartane triterpenoids	0.9711291790008545	40		C35H60O9	7	0.270156529203394	9.053341935442878	30.750857334235192	21.697515398792312	0.9999999999999999	0.0909816083422288	-102.9513427666345	SIRIUS			624.42373	2.7394	WPQVQECVSPHMMY	CC(C(O)CC(O)C(C)(C)O)C1CC(O)C2(C)C3CCC4C(C)(C)C(OC5OCC(O)C(O)C5O)CCC45CC35CCC12C	0001687	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cucurbitacin glycosides	Terpenoids	Triterpenoids	Cycloartane triterpenoids	Magnoliopsida		-0.000502458062039818		1	1	0.0971332644263568	0.4	1	0.398744121175152
416	623.4159545898438	5.8602333333333325	0.883624367911572			Lipids and lipid-like molecules	0.9979856014251709	Steroids and steroid derivatives	0.9549213647842407	Cucurbitacin glycosides	0.715284526348114	Terpenoids	0.9243037104606628	Triterpenoids	0.9481772780418396	Cycloartane triterpenoids	0.9711291790008545	40		C35H60O9	7	0.270156529203394	9.053341935442878	30.750857334235192	21.697515398792312	0.9999999999999999		-107.0720006738415	SIRIUS			624.42373	2.7394	WWWSFRYQXBVZOD	CC(CCC(O)C(C)(C)O)C1C(O)CC2(C)C3CC(O)C4C(C)(C)C(OC5OCC(O)C(O)C5O)CCC45CC35CCC12C	0001687	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cucurbitacin glycosides	Terpenoids	Triterpenoids	Cycloartane triterpenoids	Magnoliopsida	10.1007/BF00598207 $ 10.1016/S0031-9422(98)00601-3	-0.000502458062039818		2	2	0.0933950980374562	0.4	1	0.397498065712185
416	623.4159545898438	5.8602333333333325	0.883624367911572			Lipids and lipid-like molecules	0.9979856014251709	Steroids and steroid derivatives	0.9549213647842407	Cucurbitacin glycosides	0.715284526348114	Terpenoids	0.9243037104606628	Triterpenoids	0.9481772780418396	Cycloartane triterpenoids	0.9711291790008545	40		C35H60O9	7	0.270156529203394	9.053341935442878	30.750857334235192	21.697515398792312	0.9999999999999999		-113.16551392613297	SIRIUS			624.42373	2.7394	QGFYQPMSVSDISL	CC(CCC(O)C(C)(C)O)C1C(O)CC2(C)C3CC(OC4OCC(O)C(O)C4O)C4C(C)(C)C(O)CCC45CC35CCC12C	0002321	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cycloartanols and derivatives	Terpenoids	Triterpenoids	Cycloartane triterpenoids	Magnoliopsida	10.1007/BF00630174 $ 10.1007/BF00596642 $ 10.1007/BF00630250	-0.000502458062039818		4	3	0.0883661431213695	0.4	1	0.395821747406823
417	741.3521118164062	5.8602333333333325	1.83099307763236	Organic compounds	0.124834979872284	Lipids and lipid-like molecules	0.124834979872284	Prenol lipids	0.124834979872284	Triterpenoids	0.124834979872284	Terpenoids	0.124834979872284	Diterpenoids	0.124834979872284	Secokaurane diterpenoids	0.124834979872284																																				
418	459.3112487792969	5.8602333333333325	1.68924084731004	Organic compounds	0.299009936548851	Lipids and lipid-like molecules	0.299009936548851	Steroids and steroid derivatives	0.299009936548851	Oxosteroids	0.299009936548851	Terpenoids	0.299009936548851	Triterpenoids	0.299009936548851	Dammarane and Protostane triterpenoids	0.265370025721994	38		C28H44O5	5	0.5517882305151481	3.797890883627021	17.10005969152043	13.302168807893407	0.9999999999999999		-169.99239483816245	SIRIUS			460.31887	6.0371	BCJPBGBGAHLILH	CC(=O)OC1CCC2(C)C(CCC3(C)C2CCC2C(C(=O)CCC(=O)O)CCC23C)C1(C)C	0001691	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroid esters	Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	Magnoliopsida	10.1080/10286020903451757	-36.0214787403462		5	1	0.0588261610733838	0.4	1	0.385975086724161
418	459.3112487792969	5.8602333333333325	1.68924084731004	Organic compounds	0.299009936548851	Lipids and lipid-like molecules	0.299009936548851	Steroids and steroid derivatives	0.299009936548851	Oxosteroids	0.299009936548851	Terpenoids	0.299009936548851	Triterpenoids	0.299009936548851	Dammarane and Protostane triterpenoids	0.265370025721994	38		C28H44O5	5	0.5517882305151481	3.797890883627021	17.10005969152043	13.302168807893407	0.9999999999999999		-205.8686386874845	SIRIUS			460.31887	4.395	DLVBYCPPCSRTDL	CC1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)C(O)CC(O)C(C)(O)C5C=CC43C)C2C1	0002509	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Cyclitols and derivatives	Terpenoids	Triterpenoids	Ursane and Taraxastane triterpenoids	Magnoliopsida		-36.0214787403462		12	2	0.048574664231303	0.4	1	0.382557921110134
418	459.3112487792969	5.8602333333333325	1.68924084731004	Organic compounds	0.299009936548851	Lipids and lipid-like molecules	0.299009936548851	Steroids and steroid derivatives	0.299009936548851	Oxosteroids	0.299009936548851	Terpenoids	0.299009936548851	Triterpenoids	0.299009936548851	Dammarane and Protostane triterpenoids	0.265370025721994	38		C28H44O6									[1M-(H)1]1- - O			476.31379	3.2066	GWWAMOYQQGUVQZ	CC(C1CC(C)(O)C(C)C(=O)O1)C1CCC2C3C(O)C=C4CC(O)CC(O)C4(C)C3CCC12C	0001560	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Withanolides and derivatives	Terpenoids	Steroids	Cholestane steroids $ Ergostane steroids	Dioscoreales		0.000351220703123545		90	3	0	0.5	0.75	0.374874874874875
419	1247.838623046875	5.86875	1.44600460131898	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0																																				
420	723.3411254882812	5.86875	1.52204637154327			Lipids and lipid-like molecules	0.9794510006904602	Prenol lipids	0.7931091785430908	Triterpenoids	0.699572741985321	Terpenoids	0.8869379758834839	Triterpenoids	0.6664785146713257	Cucurbitane triterpenoids	0.764830470085144	39		C40H52O12	12	0.15245862526991708	2.8748136936240183	34.91074739202337	32.03593369839935	0.9884422110552764	0.28169836165776674	-417.55085530344155	SIRIUS			724.34588	2.5262	TZQMRHIZWDWDLP	CC1(C)CCC2OC(=O)C34CC(CC(O)C3C23COC(O)C13)C1(CCC2=C(O1)C13CC2CC(O)C1C12COC(O)C1C(C)(C)CCC2OC3=O)C4=O	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Diterpenoids	Secokaurane diterpenoids	Magnoliopsida		0.00252483638752472		1	1	0.0239491785802542	0.4	1	0.374349425893118
420	723.3411254882812	5.86875	1.52204637154327			Lipids and lipid-like molecules	0.9794510006904602	Prenol lipids	0.7931091785430908	Triterpenoids	0.699572741985321	Terpenoids	0.8869379758834839	Triterpenoids	0.6664785146713257	Cucurbitane triterpenoids	0.764830470085144	39		C40H52O12	12	0.15245862526991708	2.8748136936240183	34.91074739202337	32.03593369839935	0.9884422110552764		-426.6302221137285	SIRIUS			724.34588	2.0586	FRISNZVTWBZYHP	CC1(C)CCC2OC(=O)C34CC(CC(O)C3C23COC(O)C13)C1(CCC12C(=O)C13CC2CC(O)C1C12COC(O)C1C(C)(C)CCC2OC3=O)C4=O	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Diterpenoids	Secokaurane diterpenoids	Magnoliopsida	10.1016/J.TETLET.2008.04.034	0.00252483638752472		2	2	0.0234395021301005	0.4	1	0.374179533743067
420	723.3411254882812	5.86875	1.52204637154327			Lipids and lipid-like molecules	0.9794510006904602	Prenol lipids	0.7931091785430908	Triterpenoids	0.699572741985321	Terpenoids	0.8869379758834839	Triterpenoids	0.6664785146713257	Cucurbitane triterpenoids	0.764830470085144	39		C46H48N2O6									[1M-(H)1]1-			724.35124	8.3452	CPQSJHUUXUXWOT	CC12CCC(O)C(C)(C(=O)O)C1CCc1cc3c(cc12)c1ccccc1n3-n1c2ccccc2c2cc3c(cc21)CCC1C3(C)CCC(O)C1(C)C(=O)O	0001295	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Hydroxysteroids	Alkaloids	Tryptophan alkaloids	Carbazole alkaloids			0.00283451171878824		4	3	0	0	0.75	0.124624624624625
420	723.3411254882812	5.86875	1.52204637154327			Lipids and lipid-like molecules	0.9794510006904602	Prenol lipids	0.7931091785430908	Triterpenoids	0.699572741985321	Terpenoids	0.8869379758834839	Triterpenoids	0.6664785146713257	Cucurbitane triterpenoids	0.764830470085144	39		C46H48N2O6									[1M-(H)1]1-			724.35124	8.5496	NVGWZAXRZYXZCT	CC12CCC(O)C(C)(C(=O)O)C1CCc1cc3[nH]c4ccc(-n5c6ccccc6c6cc7c(cc65)CCC5C7(C)CCC(O)C5(C)C(=O)O)cc4c3cc12	0001295	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Hydroxysteroids	Alkaloids	Tryptophan alkaloids	Carbazole alkaloids			0.00283451171878824		4	3	0	0	0.75	0.124624624624625
420	723.3411254882812	5.86875	1.52204637154327			Lipids and lipid-like molecules	0.9794510006904602	Prenol lipids	0.7931091785430908	Triterpenoids	0.699572741985321	Terpenoids	0.8869379758834839	Triterpenoids	0.6664785146713257	Cucurbitane triterpenoids	0.764830470085144	39		C46H48N2O6									[1M-(H)1]1-			724.35124	8.5496	AFGXGLIULLBHQO	CC12CCC(O)C(C)(C(=O)O)C1CCc1cc3c(cc12)c1ccccc1n3-c1c2c(cc3c1[nH]c1ccccc13)C1(C)CCC(O)C(C)(C(=O)O)C1CC2	0001295	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Hydroxysteroids	Alkaloids	Tryptophan alkaloids	Carbazole alkaloids			0.00283451171878824		4	3	0	0	0.75	0.124624624624625
420	723.3411254882812	5.86875	1.52204637154327			Lipids and lipid-like molecules	0.9794510006904602	Prenol lipids	0.7931091785430908	Triterpenoids	0.699572741985321	Terpenoids	0.8869379758834839	Triterpenoids	0.6664785146713257	Cucurbitane triterpenoids	0.764830470085144	39		C46H48N2O6									[1M-(H)1]1-			724.35124	8.5496	ASJSMLSLKLDEGX	CC12CCC(O)C(C)(C(=O)O)C1CCc1cc3[nH]c4cc(-n5c6ccccc6c6cc7c(cc65)CCC5C7(C)CCC(O)C5(C)C(=O)O)ccc4c3cc12	0001295	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Hydroxysteroids	Alkaloids	Tryptophan alkaloids	Carbazole alkaloids			0.00283451171878824		4	3	0	0	0.75	0.124624624624625
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.3607	DIILMQPNDWTQGT	CC1COC2(CC1O)OC1CC3C4CC=C5CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Spirostane steroids	Dioscoreales		0.00265451171878794		1	1	0	0.5	1	0.416416416416416
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.3607	QVCCTVVACXYAHG	CC1CCC2(OC1)OC1CC3C4C(O)C=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Spirostane steroids	Dioscoreales	10.1016/J.PHYTOCHEM.2007.12.014	0.00265451171878794		1	1	0	0.5	1	0.416416416416416
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.3623	OBVNUYXMOLOYPW	CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Spirostane steroids	Dioscoreales	10.1055/S-0032-1307594	0.00265451171878794		1	1	0	0.5	1	0.416416416416416
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.3623	HICKWUOOLVNEHW	CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)CCC5(C)C4CCC3(C)C1C2C	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Spirostane steroids	Dioscoreales	10.1016/J.BMC.2006.08.012	0.00265451171878794		1	1	0	0.5	1	0.416416416416416
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.5048	ZHEVXAVOTWWEAQ	CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1(O)C2C	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Spirostane steroids	Dioscoreales	10.1016/0031-9422(81)84040-X	0.00265451171878794		1	1	0	0.5	1	0.416416416416416
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.3951	XPRIPDUFNQKQMY	CC(CO)CCC(=O)C(C)C1C(=O)CC2C3CC=C4CC(OC5OC(CO)C(OC6OC(C)C(O)C(O)C6O)C(O)C5O)CCC4(C)C3CCC21C	0001013	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal glycosides	Terpenoids	Steroids	Cholestane steroids	Dioscoreales		0.00265451171878794		1	1	0	0.5	1	0.416416416416416
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.3623	JJQPAMVBVCTWHX	CC1OC(OC2C(CO)OC(OC3CCC4(C)C(=CCC5C4CCC4(C)C5CC5OC6(CCC(CO)CO6)C(C)C54)C3)C(O)C2O)C(O)C(O)C1O	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Spirostane steroids	Dioscoreales	10.1016/J.PHYTOCHEM.2007.12.014	0.00265451171878794		1	1	0	0.5	1	0.416416416416416
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.5048	NIAXDPKRLMXOKV	CC1OC(OC2C(CO)OC(OC3CCC4(C)C(=CCC5C4CCC4(C)C5CC5OC6(CCC(C)(O)CO6)C(C)C54)C3)C(O)C2O)C(O)C(O)C1O	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Spirostane steroids	Dioscoreales	10.1016/J.PHYTOCHEM.2007.12.014	0.00265451171878794		1	1	0	0.5	1	0.416416416416416
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.5048	HGJYLKHCOCQMEZ	CC1CCC2(OC1)OC1CC3(O)C4CC=C5CC(OC6OC(COC7OC(C)C(O)C(O)C7O)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Spirostane steroids	Dioscoreales		0.00265451171878794		1	1	0	0.5	1	0.416416416416416
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	2.1508	LZDFSWIWYVSBBB	CCC1C(O)C(C(C)C2(O)C(O)CC3C4=CCC5CC(OC6OC(COC(C)=O)C(O)C(O)C6O)CCC5(C)C4CCC32C)OC1(C)COC(C)=O	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Steroids	Stigmastane steroids	Magnoliopsida	10.1021/NP020427E	0.00265451171878794		1	2	0	0.4	1	0.366366366366366
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.3607	URNUXDFCHWVPIM	CC1CCC2(OC1)OC1CC3C4C(O)C=C5CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Spirostane steroids	Magnoliopsida	10.1021/NP040203R	0.00265451171878794		1	2	0	0.4	1	0.366366366366366
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.3607	QNXPGBVADTYHLK	CC1COC2(OC3CC4C5CC=C6CC(OC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7O)CCC6(C)C5CCC4(C)C3C2C)C(O)C1	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Spirostane steroids	Magnoliopsida	10.1016/J.PHYTOCHEM.2007.09.022	0.00265451171878794		1	2	0	0.4	1	0.366366366366366
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.3623	SOSXYUIKBSZONB	CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Spirostane steroids	Magnoliopsida	10.1007/BF00580069 $ 10.18388/ABP.1993_4873	0.00265451171878794		1	2	0	0.4	1	0.366366366366366
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.3623	JPULJZKBLHBIRV	CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(COC7OC(CO)C(O)C(O)C7O)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Spirostane steroids	Magnoliopsida	10.1016/J.STEROIDS.2008.09.011 $ 10.1007/BF00601288	0.00265451171878794		1	2	0	0.4	1	0.366366366366366
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.3607	JLHNRUIVXOGFRP	CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C1C2C	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Spirostane steroids	Magnoliopsida	10.1021/NP50080A003	0.00265451171878794		1	2	0	0.4	1	0.366366366366366
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.1203	XWXNYTAZSRQKID	CC(C)=CC1C(O)OC2CC3C4CC=C5CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(CO)C2C1C	0001013	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal glycosides	Terpenoids	Steroids	Furostane steroids	Magnoliopsida	10.1021/NP0003084 $ 10.1248/CPB.49.1042	0.00265451171878794		1	2	0	0.4	1	0.366366366366366
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.5048	WHWWQGPCTUQCMN	CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1(O)C2C	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Spirostane steroids	Magnoliopsida	10.1007/S10600-007-0225-8 $ 10.1016/J.PHYTOCHEM.2008.08.004 $ 10.1016/0031-9422(94)00790-Z $ 10.1007/S10600-009-9207-3 $ 10.1248/CPB.55.551 $ 10.1002/HLCA.200900308 $ 10.1016/J.PHYTOCHEM.2008.10.019 $ 10.1021/NP000145J	0.00265451171878794		1	2	0	0.4	1	0.366366366366366
421	691.4036254882812	5.86875	1.75452433463961	dummy	0.0244460969525835	dummy	0.0244460969525835	Steroids and steroid derivatives	0.185950681915948	Steroidal saponins	0.200080032012805	Terpenoids	0.185950681915948	Steroids	0.200080032012805	Spirostane steroids	0.200080032012805	40		C39H62O13									[1M-(H)1]1- + (CH2O2)1			738.41904	1.3607	GHUUTEXYFBCKSM	CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)C5(C)C4CCC3(C)C1C2C	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Spirostane steroids	Magnoliopsida	10.1016/S0031-9422(98)00036-3 $ 10.1007/BF00599259 $ 10.1007/BF00596646	0.00265451171878794		1	2	0	0.4	1	0.366366366366366
