	msms_score	matched_peaks	feature_id	reference_id	adduct	charge	ionmode	instrument	instrument_type	comment	inchikey	inchi	smiles	compound_name	Spectral_library_ID	Spectral_library
208	0.9718357772137892	5	118	74991		-1	negative	ESI-QTOF	N/A-ESI-QTOF	DB#=CCMSLIB00004718011; origin=GNPS	IFIQVSCCFRXSJV-ZIZFEDMCSA-N	InChI=1S/C30H48O6/c1-25(2)11-13-30(24(35)36)14-12-28(5)17(21(30)23(25)34)7-8-20-26(3)15-18(32)22(33)27(4,16-31)19(26)9-10-29(20,28)6/h7,18-23,31-34H,8-16H2,1-6H3,(H,35,36)/t18-,19?,20?,21-,22+,23+,26+,27+,28-,29-,30+/m1/s1	N/A	(1S,4aR,6aS,6bR,9R,10R,11R,12aR,14bS)-1,10,11-trihydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CCMSLIB00004718011	GNPS
209	0.9713780780387468	6	118	74992		-1	negative	ESI-QTOF	N/A-ESI-QTOF	DB#=CCMSLIB00004718013; origin=GNPS	IFIQVSCCFRXSJV-ZIZFEDMCSA-N	InChI=1S/C30H48O6/c1-25(2)11-13-30(24(35)36)14-12-28(5)17(21(30)23(25)34)7-8-20-26(3)15-18(32)22(33)27(4,16-31)19(26)9-10-29(20,28)6/h7,18-23,31-34H,8-16H2,1-6H3,(H,35,36)/t18-,19?,20?,21-,22+,23+,26+,27+,28-,29-,30+/m1/s1	N/A	(1S,4aR,6aS,6bR,9R,10R,11R,12aR,14bS)-1,10,11-trihydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CCMSLIB00004718013	GNPS
210	0.9730333965491298	6	118	75018		-1	negative	ESI-QTOF	N/A-ESI-QTOF	DB#=CCMSLIB00004718068; origin=GNPS	IFIQVSCCFRXSJV-UFTBQYHPSA-N	InChI=1S/C30H48O6/c1-25(2)11-13-30(24(35)36)14-12-28(5)17(21(30)23(25)34)7-8-20-26(3)15-18(32)22(33)27(4,16-31)19(26)9-10-29(20,28)6/h7,18-23,31-34H,8-16H2,1-6H3,(H,35,36)/t18-,19?,20?,21-,22+,23+,26+,27-,28-,29-,30+/m1/s1	N/A	(1S,4aR,6aS,6bR,9S,10R,11R,12aR,14bS)-1,10,11-trihydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CCMSLIB00004718068	GNPS
211	0.970807727060113	6	118	75019		-1	negative	ESI-QTOF	N/A-ESI-QTOF	DB#=CCMSLIB00004718069; origin=GNPS	IFIQVSCCFRXSJV-UFTBQYHPSA-N	InChI=1S/C30H48O6/c1-25(2)11-13-30(24(35)36)14-12-28(5)17(21(30)23(25)34)7-8-20-26(3)15-18(32)22(33)27(4,16-31)19(26)9-10-29(20,28)6/h7,18-23,31-34H,8-16H2,1-6H3,(H,35,36)/t18-,19?,20?,21-,22+,23+,26+,27-,28-,29-,30+/m1/s1	N/A	(1S,4aR,6aS,6bR,9S,10R,11R,12aR,14bS)-1,10,11-trihydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CCMSLIB00004718069	GNPS
212	0.7614944116146172	5	166	80464		-1	negative	impact HD	LC-ESI- impact HD	DB#=CCMSLIB00004683976; origin=GNPS	IDGXIXSKISLYAC-WNTKNEGGSA-N	InChI=1S/C30H46O6/c1-25(2)11-13-30(24(35)36)14-12-27(4)17(18(30)15-25)7-8-20-26(3)16-19(31)22(32)29(6,23(33)34)21(26)9-10-28(20,27)5/h7,18-22,31-32H,8-16H2,1-6H3,(H,33,34)(H,35,36)/t18-,19-,20+,21+,22-,26+,27+,28+,29-,30-/m0/s1	C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)(C[C@@H]([C@@H]([C@@]3(C)C(=O)O)O)O)C	Medicagenic acid - 40eV	CCMSLIB00004683976	GNPS
213	0.9684708400309784	8	29	25519		-1	negative	Orbitrap	LC-ESI-Orbitrap	DB#=CCMSLIB00010102463; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	InChI=1S/C9H10O5/c1-13-6-3-5(9(11)12)4-7(14-2)8(6)10/h3-4,10H,1-2H3,(H,11,12)	COc1cc(C(=O)O)cc(OC)c1O	SYRINGIC ACID CollisionEnergy:102040	CCMSLIB00010102463	GNPS
214	0.9447023170249014	8	29	30200		-1	negative	Orbitrap	LC-ESI-Orbitrap	DB#=CCMSLIB00010114461; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	InChI=1S/C9H10O5/c1-13-6-3-5(9(11)12)4-7(14-2)8(6)10/h3-4,10H,1-2H3,(H,11,12)	COc1cc(C(=O)O)cc(OC)c1O	SYRINGIC ACID CollisionEnergy:102040	CCMSLIB00010114461	GNPS
215	0.9580016116253016	7	29	30201		-1	negative	Orbitrap	LC-ESI-Orbitrap	DB#=CCMSLIB00010114463; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	InChI=1S/C9H10O5/c1-13-6-3-5(9(11)12)4-7(14-2)8(6)10/h3-4,10H,1-2H3,(H,11,12)	COc1cc(C(=O)O)cc(OC)c1O	SYRINGIC ACID CollisionEnergy:102040	CCMSLIB00010114463	GNPS
216	0.8618788085307468	8	29	34543		-1	negative	Orbitrap	LC-ESI-Orbitrap	DB#=CCMSLIB00010125791; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	InChI=1S/C9H10O5/c1-13-6-3-5(9(11)12)4-7(14-2)8(6)10/h3-4,10H,1-2H3,(H,11,12)	COc1cc(C(=O)O)cc(OC)c1O	SYRINGIC ACID CollisionEnergy:205060	CCMSLIB00010125791	GNPS
217	0.7896894635437774	8	29	34544		-1	negative	Orbitrap	LC-ESI-Orbitrap	DB#=CCMSLIB00010125793; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	InChI=1S/C9H10O5/c1-13-6-3-5(9(11)12)4-7(14-2)8(6)10/h3-4,10H,1-2H3,(H,11,12)	COc1cc(C(=O)O)cc(OC)c1O	SYRINGIC ACID CollisionEnergy:205060	CCMSLIB00010125793	GNPS
218	0.9684708400309784	8	29	34666		-1	negative	Orbitrap	LC-ESI-Orbitrap	DB#=CCMSLIB00010126078; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	InChI=1S/C9H10O5/c1-13-6-3-5(9(11)12)4-7(14-2)8(6)10/h3-4,10H,1-2H3,(H,11,12)	COc1cc(C(=O)O)cc(OC)c1O	SYRINGIC ACID CollisionEnergy:102040	CCMSLIB00010126078	GNPS
219	0.8737118902158046	8	29	69244		-1	negative	ESI-QFT	N/A-ESI-QFT	DB#=CCMSLIB00004693647; origin=GNPS	CJFQIVAOBBTJCI-UHFFFAOYSA-N	InChI=1S/C9H10O5/c1-13-6-4-3-5(9(11)12)7(10)8(6)14-2/h3-4,10H,1-2H3,(H,11,12)	N/A	2-Hydroxy-3,4-Dimethoxybenzoic Acid	CCMSLIB00004693647	GNPS
220	0.9354871676766163	9	29	69472		-1	negative	ESI-QFT	N/A-ESI-QFT	DB#=CCMSLIB00004694436; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	InChI=1S/C9H10O5/c1-13-6-3-5(9(11)12)4-7(14-2)8(6)10/h3-4,10H,1-2H3,(H,11,12)	N/A	Syringic Acid	CCMSLIB00004694436	GNPS
221	0.8309785738886498	8	29	69473		-1	negative	ESI-QFT	N/A-ESI-QFT	DB#=CCMSLIB00004694437; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	InChI=1S/C9H10O5/c1-13-6-3-5(9(11)12)4-7(14-2)8(6)10/h3-4,10H,1-2H3,(H,11,12)	N/A	Syringic Acid	CCMSLIB00004694437	GNPS
222	0.7912177683631224	8	29	87782		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006126776; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	N/A	COc1cc(cc(c1O)OC)C(=O)O	DH2090000 - 40.0 eV	CCMSLIB00006126776	GNPS
223	0.7968702888817484	8	29	87783		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006126777; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	N/A	COc1cc(cc(c1O)OC)C(=O)O	DH2090000 - 40.0 eV	CCMSLIB00006126777	GNPS
224	0.792010410444259	8	29	87784		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006126778; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	N/A	COc1cc(cc(c1O)OC)C(=O)O	DH2090000 - 40.0 eV	CCMSLIB00006126778	GNPS
225	0.7820505045995884	8	29	87785		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006126779; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	N/A	COc1cc(cc(c1O)OC)C(=O)O	DH2090000 - 40.0 eV	CCMSLIB00006126779	GNPS
226	0.8070507247607659	8	29	87786		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006126780; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	N/A	COc1cc(cc(c1O)OC)C(=O)O	DH2090000 - 40.0 eV	CCMSLIB00006126780	GNPS
227	0.8184196918469197	7	29	87787		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006126781; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	N/A	COc1cc(cc(c1O)OC)C(=O)O	DH2090000 - 30.0 eV	CCMSLIB00006126781	GNPS
228	0.8311384529610111	6	29	87788		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006126782; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	N/A	COc1cc(cc(c1O)OC)C(=O)O	DH2090000 - 30.0 eV	CCMSLIB00006126782	GNPS
229	0.8257958723750474	7	29	87789		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006126783; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	N/A	COc1cc(cc(c1O)OC)C(=O)O	DH2090000 - 30.0 eV	CCMSLIB00006126783	GNPS
230	0.8117387363199382	6	29	87790		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006126784; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	N/A	COc1cc(cc(c1O)OC)C(=O)O	DH2090000 - 30.0 eV	CCMSLIB00006126784	GNPS
231	0.8259422299107997	6	29	87791		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006126785; origin=GNPS	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	N/A	COc1cc(cc(c1O)OC)C(=O)O	DH2090000 - 30.0 eV	CCMSLIB00006126785	GNPS
